Files,Attributes,Policy,Global Setup (s),WGA Global Setup (s),GA Setup (s),WGA GA Setup (s),AA Setup (s),WAA Setup (s),Encrypt Off (s),Encrypt On (s),WDO Encrypt Off (s),WDO Encrypt On (s),GA Keygen Off (s),WGA GA Keygen Off (s),WGA GA Keygen On (s),AA Keygen Off (s),AA Keygen On (s),WAA Keygen Off (s),WAA Keygen On (s),Keygen Ran (s),WDU TK Update (s),Decrypt Out (s),WDU Decrypt (s),Decrypt User (s),GPK Size (Bytes),GMK Size (Bytes),CT Size (Bytes),UGSK Size (Bytes),UASK Size (Bytes),Success Rate (%)
6,14,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13),0.0045789699998749715,0.005362420000074053,0.00013433999984044931,0.00011596999993344071,0.0019540500000402973,0.0019132800000079442,0.037337813900027564,0.022898966933341095,0.0352440871665749,0.02296684373338091,0.0034020200001577904,0.0034354300000813964,0.0010174599999118073,0.025703650600189577,0.01233142039991435,0.02411766010000065,0.011425380099899485,0.025184230500053674,0.024996150600054536,0.029848007099932752,8.164333339664154e-05,8.378833337398343e-05,174,30,24264,270,2520,100.0
8,2,L1: (0 AND 1) OR L2: (0 AND 1) OR L3: (0 AND 1) OR L4: (0 AND 1) OR L5: (0 AND 1) OR L6: (0 AND 1) OR L7: (0 AND 1) OR L8: (0 AND 1),0.004550620000190975,0.005147250200116105,0.00013229000023784465,0.00010069999980260036,0.0017627799999900163,0.0017763200998160756,0.006212128899915115,0.003865246325028693,0.006510283875002187,0.0035475326125151696,0.0033776499999476073,0.0034509602001890015,0.0010329499999897963,0.003731220099962229,0.0017426900998543716,0.0038720099999409287,0.0017756301000190432,0.006028110099759942,0.006120040200039511,0.005323281374967337,8.948250002731584e-05,9.198000002470507e-05,174,30,6432,270,360,100.0
8,4,L1: (0 AND 1 AND 2 AND 3) OR L2: (0 AND 1 AND 2 AND 3) OR L3: (0 AND 1 AND 2 AND 3) OR L4: (0 AND 1 AND 2 AND 3) OR L5: (0 AND 1 AND 2 AND 3) OR L6: (0 AND 1 AND 2 AND 3) OR L7: (0 AND 1 AND 2 AND 3) OR L8: (0 AND 1 AND 2 AND 3),0.004511360000014975,0.005111690200010344,0.00012490000008256175,0.00010672999987946242,0.0018088599999828148,0.0017317601000286231,0.011665974087554787,0.0072739364874792045,0.010893299112444766,0.006672390200026257,0.0032205901002271276,0.003356420000000071,0.0009239401001650549,0.007559860200035473,0.003738640099982149,0.007260550200044236,0.0034603201000209085,0.009768920300211903,0.009010880400182941,0.009604007825055305,8.155125003668217e-05,8.72174999813069e-05,174,30,10752,270,720,100.0
8,6,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5),0.00452937039981407,0.005143140099880839,0.00013026999995418008,9.917999996105209e-05,0.0017840499998783344,0.0017507700999885856,0.01738754826250215,0.010619544200005748,0.016338315825009886,0.010352762949946737,0.0033860403000289807,0.0034077301000252193,0.0010729699999501463,0.011463040499984345,0.005222200399748545,0.01089252050014693,0.005513150099886843,0.012909550600033981,0.012916460599990387,0.01371421566252593,8.449125004972302e-05,9.115126254073402e-05,174,30,15072,270,1080,100.0
8,8,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7),0.004670080200048688,0.00520272030007618,0.0001256100998944021,9.986000004573725e-05,0.001769520100151567,0.0017912702001012804,0.022780670112501865,0.013725094574976993,0.021083174962495833,0.01397791954997274,0.0033958901001824417,0.0036591503999261477,0.0009748800000124902,0.01484130090002509,0.0066911201999573676,0.014641560899963223,0.0069839403001424214,0.015920811099931598,0.015648330800195252,0.018181634762470367,8.410499998490195e-05,9.342500005686816e-05,174,30,19392,270,1440,100.0
8,10,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9),0.0046141100000568255,0.005425159999867901,0.00013688999988517025,0.00011557999978322187,0.0018854500000088591,0.001776590000008582,0.02759605633747242,0.0165228312874774,0.025566187562515098,0.016575646287492418,0.0032023100000515116,0.0033361300000251505,0.0009704899999633199,0.018339669999932084,0.008523700000023383,0.01821600010016482,0.008401300000059564,0.018529310099984285,0.018900020100045368,0.021993620012437987,7.946749998382075e-05,8.651876252088186e-05,174,30,23712,270,1800,100.0
8,12,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11),0.004417100000136997,0.005220740000186197,0.00012887999992017285,0.00010619000004226109,0.0017716499998641666,0.0017636299999139737,0.03285810763746895,0.020297133812516677,0.031313490124932744,0.020265708862461908,0.0033200899999428655,0.003515390000120533,0.001004199999897537,0.02156987010002922,0.01040153999992981,0.021275550000154908,0.010167110199927266,0.022807260000172393,0.02291979000028732,0.02631391886249048,8.153000002266708e-05,8.712375002914997e-05,174,30,28032,270,2160,100.0
8,14,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13),0.00449728010007675,0.005281960100091965,0.00012216999994052458,0.00010478999993210892,0.0018555399999968358,0.0019033599999602302,0.037758030300028625,0.023337877637482053,0.03557262026251919,0.023341887712547305,0.003364930200132221,0.003559069999937492,0.0010143600000446895,0.025236100199890643,0.012390569999934088,0.02461760009991849,0.011500100100056443,0.025345700200068676,0.025019240099936724,0.030039025237533677,8.258999995405247e-05,8.522500003209643e-05,174,30,32352,270,2520,100.0
10,2,L1: (0 AND 1) OR L2: (0 AND 1) OR L3: (0 AND 1) OR L4: (0 AND 1) OR L5: (0 AND 1) OR L6: (0 AND 1) OR L7: (0 AND 1) OR L8: (0 AND 1) OR L9: (0 AND 1) OR L10: (0 AND 1),0.004725300100199092,0.005089240100187453,0.00014145999994070736,0.00010806000000229687,0.0017510400000901427,0.0017845500001385517,0.006605125039977793,0.0039034080199780875,0.006697028060043522,0.0037644140200427502,0.003551340100057132,0.003592460099935124,0.0008935900000324182,0.003692709999813815,0.0017752499999915017,0.0036156099999061554,0.001850870000089344,0.006168849999812665,0.006311749999895255,0.0055641590500090385,8.846800001265365e-05,9.459100003368803e-05,174,30,8040,270,360,100.0
10,4,L1: (0 AND 1 AND 2 AND 3) OR L2: (0 AND 1 AND 2 AND 3) OR L3: (0 AND 1 AND 2 AND 3) OR L4: (0 AND 1 AND 2 AND 3) OR L5: (0 AND 1 AND 2 AND 3) OR L6: (0 AND 1 AND 2 AND 3) OR L7: (0 AND 1 AND 2 AND 3) OR L8: (0 AND 1 AND 2 AND 3) OR L9: (0 AND 1 AND 2 AND 3) OR L10: (0 AND 1 AND 2 AND 3),0.004730990000007295,0.00549377010011085,0.00014684999996461556,0.00010916999990513432,0.0018123500000001513,0.0018374600999777613,0.012453158079979402,0.00774937802999375,0.01195242007998786,0.007329141029958919,0.0037844802000108757,0.0037859100999412475,0.0010395900000730763,0.008106920100090065,0.003963090000070224,0.007855539999945904,0.003883889999724488,0.010789460100022552,0.010408080099932705,0.010710537049926644,9.176000003208173e-05,9.603799994692964e-05,174,30,13440,270,720,100.0
10,6,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5),0.004486930000075518,0.005432920000021113,0.0001328000001194596,0.00010167000018554973,0.00180300999982137,0.00177927999975509,0.01766486411997903,0.010321004110037392,0.015822291140066228,0.010038637069947072,0.0032798301000184437,0.00334143000009135,0.0009408600000824663,0.012001780199898348,0.005220799999915471,0.011393300199779332,0.005402520000097865,0.012804179999966437,0.01236778009988484,0.01379061610997269,8.641400001579314e-05,8.93490000089514e-05,174,30,18840,270,1080,100.0
10,8,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7),0.004500230100256885,0.0054530004001208,0.0001442700000552577,0.0001033500001540233,0.0017529200998978923,0.0017954899999494955,0.022544794019959225,0.013302525569970384,0.02032851893002771,0.013524066570016657,0.0033669704999738314,0.0035109199999169504,0.0010260400001243398,0.01510217079985523,0.006923380400166934,0.014592400699893916,0.006773930100007419,0.015452840800116973,0.015283370799988916,0.017869763870039607,8.150500001647742e-05,8.806199998616649e-05,174,30,24240,270,1440,100.0
10,10,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9),0.004543560099864408,0.005193390099975659,0.0001366200001029938,0.00011643999996522326,0.0019584699999541043,0.001793190000080358,0.027563062779963732,0.016422748329978275,0.025406296519968237,0.01660005832999559,0.0032796501001030264,0.003214180099803343,0.00094656009987375,0.01813742030008143,0.008587170200189575,0.0179483103000166,0.008224170099856565,0.018545670500043344,0.018873050399906787,0.02212479744994198,7.96220000302128e-05,8.483501002956473e-05,174,30,29640,270,1800,100.0
10,12,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11),0.004605739999988145,0.005292660099894419,0.00013545000001613516,0.00011019999983545859,0.0019639399998595763,0.0018155099999603407,0.032696325159959086,0.01972078906999741,0.03049677515997246,0.01969893007992141,0.0031962400000338674,0.003308629999992263,0.0009706000000733184,0.02153151999991678,0.010190289999900414,0.02092191019992242,0.009700820200123417,0.021817030000056546,0.021908480099864392,0.026155217109944714,7.760800995129102e-05,8.388600000216684e-05,174,30,35040,270,2160,100.0
10,14,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11 AND 12 AND 13),0.004561289999946894,0.005443350100085809,0.00012858999998570652,0.00010837000008905307,0.0017731300000377813,0.0018939399999908346,0.03765474694002478,0.022945101089990202,0.035255279999955744,0.022971634050027206,0.003375530000175786,0.003573599999981525,0.0011572500000511354,0.024842399999943154,0.012071789900073782,0.02444738000003781,0.011615320099917881,0.025389659900156403,0.02476628009999331,0.02992486496003039,7.928000002721091e-05,8.291000004646776e-05,174,30,40440,270,2520,100.0
12,2,L1: (0 AND 1) OR L2: (0 AND 1) OR L3: (0 AND 1) OR L4: (0 AND 1) OR L5: (0 AND 1) OR L6: (0 AND 1) OR L7: (0 AND 1) OR L8: (0 AND 1) OR L9: (0 AND 1) OR L10: (0 AND 1) OR L11: (0 AND 1) OR L12: (0 AND 1),0.004540679700039618,0.0051156600001377225,0.00012576000017361366,9.838999994826736e-05,0.0018172099999901547,0.0018328798999391438,0.006220905708293382,0.0038319390499888567,0.006481090733336714,0.0035515724250065736,0.003406699699917226,0.003514290000020992,0.000984010000138369,0.0037069299998620407,0.0017287598998336762,0.003719239799920615,0.0018828800000846968,0.00616340990009121,0.006516929899953538,0.005270264874995215,8.44608333409269e-05,8.921916664803576e-05,174,30,9648,270,360,100.0
12,4,L1: (0 AND 1 AND 2 AND 3) OR L2: (0 AND 1 AND 2 AND 3) OR L3: (0 AND 1 AND 2 AND 3) OR L4: (0 AND 1 AND 2 AND 3) OR L5: (0 AND 1 AND 2 AND 3) OR L6: (0 AND 1 AND 2 AND 3) OR L7: (0 AND 1 AND 2 AND 3) OR L8: (0 AND 1 AND 2 AND 3) OR L9: (0 AND 1 AND 2 AND 3) OR L10: (0 AND 1 AND 2 AND 3) OR L11: (0 AND 1 AND 2 AND 3) OR L12: (0 AND 1 AND 2 AND 3),0.004701769999974204,0.005054089999794087,0.00012009999991278165,9.836999988692696e-05,0.0018456500001775566,0.0017862399999103219,0.011680127433343538,0.007287094958345126,0.010983153274977061,0.00669623829998424,0.003287330000057409,0.003332389799925295,0.000990899999942485,0.0077032199998939175,0.0036042299999280657,0.0072179599999799395,0.0035676200001034885,0.009578899999905844,0.00908449999997174,0.009455512441688067,8.073416665865807e-05,8.762249993499912e-05,174,30,16128,270,720,100.0
12,6,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L11: (0 AND 1 AND 2 AND 3 AND 4 AND 5) OR L12: (0 AND 1 AND 2 AND 3 AND 4 AND 5),0.004498390000117069,0.005432090000067546,0.00014795000024605542,0.00011380000005374313,0.0017378500001541397,0.0017594299998563655,0.017678079949988993,0.010264724958369697,0.01563070160004069,0.009955377483311167,0.0032141700000465788,0.003229979999923671,0.0010616398999445664,0.011737010000160808,0.005006130000037956,0.011342469900046125,0.005255599999873084,0.012146539900004426,0.012036339999758639,0.013859874116671259,8.578249997602446e-05,8.96283333683338e-05,174,30,22608,270,1080,100.0
12,8,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L11: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7) OR L12: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7),0.004576389999965613,0.0051859300998330585,0.00013704999983019662,0.00010848999991139863,0.001832379999996192,0.001819419999992533,0.02250434174995917,0.01350032585835379,0.02061402172500948,0.013658223433314258,0.003454280000005383,0.003550699999959761,0.0009934699997756979,0.014753360000031534,0.006776510000054259,0.015180659999805357,0.007172690099923784,0.016018080199864927,0.01599000009991869,0.018037092583244884,8.660166668050806e-05,8.82958332946752e-05,174,30,29088,270,1440,100.0
12,10,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L11: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9) OR L12: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9),0.00453324000009161,0.005392280099931668,0.00013306000000739003,0.00011315999981889035,0.0018388800001048367,0.0018526400001064758,0.027568734333332637,0.016344595916621074,0.025487540999991627,0.016584128416684506,0.003230229999826406,0.003241629999865836,0.000913959999979852,0.018322969999917404,0.008383390099970712,0.017792670200105932,0.008274710000023333,0.01855738010008281,0.01887820020019717,0.022074697624990827,7.968833336538712e-05,8.593416664552933e-05,174,30,35568,270,1800,100.0
12,12,L1: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L2: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L3: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L4: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L5: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L6: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L7: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L8: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L9: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L10: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L11: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11) OR L12: (0 AND 1 AND 2 AND 3 AND 4 AND 5 AND 6 AND 7 AND 8 AND 9 AND 10 AND 11),0.004359650000060356,0.005421109999952023,0.00012889000008726726,0.0001015799998640432,0.0017762100002983062,0.001799329900131852,0.0326593765750431,0.01961258162498325,0.030403273250067288,0.01964019411667929,0.0032428200001049846,0.0032906199998251396,0.0009284900000238849,0.021801150000192136,0.010047110000141402,0.020760049800173874,0.009749559900137683,0.021642469900143624,0.022055339999769785,0.025924819108377052,8.474250002260912e-05,8.451083331237897e-05,174,30,42048,270,2160,100.0
